burepees_up4.PNG,burpees_up,71.926506,101.50617,11.775662,72.2544,91.02668,-9.576255,73.39203,90.16304,-9.537887,74.66192,89.30509,-9.658431,72.455536,91.3501,16.891502,73.721634,90.62989,16.966942,75.11412,90.029785,17.032318,87.5028,85.95352,-66.12882,87.02208,86.84976,54.27309,80.687004,105.801735,-4.2569904,81.21794,106.09518,30.778538,119.04445,112.357834,-117.033775,119.71915,114.22458,124.73548,67.23969,64.76139,-191.21014,82.12323,75.62653,168.88406,57.28868,21.696545,-165.07169,59.041485,36.44526,102.383606,53.37461,6.106607,-186.95728,55.578545,21.624077,94.37649,62.10063,8.247117,-177.47043,55.448284,21.472845,77.07942,64.73643,14.561563,-161.97806,56.834152,27.35103,90.3526,158.54752,275.68213,-84.322685,155.97844,270.27808,84.510284,139.52563,392.19366,-58.014374,154.3383,380.89392,88.14051,139.86488,507.99942,-23.54793,162.6966,485.83408,124.35434,152.1381,525.4485,-24.617683,176.87807,503.2214,124.10356,96.07272,531.7757,-86.889175,118.656075,511.15976,83.7295
burepees_upr (1).PNG,burpees_up,464.27075,72.1079,13.944076,475.26486,72.09356,-7.1322784,476.3703,73.25293,-7.0626945,477.48398,74.5381,-7.140427,474.5416,72.20198,18.82176,475.21558,73.4376,18.874586,475.7535,74.789955,18.87168,482.3807,87.445435,-61.04148,480.1196,86.38995,58.344376,461.05463,81.02393,-1.3685395,460.34702,81.58781,33.393078,459.93634,116.43671,-112.36154,454.3258,121.678314,130.24936,506.23276,54.66066,-166.73172,487.93454,78.632866,176.91148,550.87646,57.0893,-110.38123,531.53436,67.77394,134.6054,567.37744,53.94818,-126.89207,546.8555,65.91844,130.71136,564.5132,66.369675,-123.51387,547.6401,67.585,120.34124,557.72894,69.0404,-108.23999,541.7504,68.30283,126.29761,295.2352,159.61887,-84.24983,299.56625,158.59196,84.37045,177.90715,136.96782,-61.37694,190.59808,152.0309,89.93397,62.10836,141.10455,-36.39267,84.57916,161.8182,123.83591,44.498997,154.70042,-37.17474,66.753105,177.31508,123.390396,38.2139,96.816154,-91.14629,56.821682,114.26756,88.6682
burepees_upr (10).PNG,burpees_up,481.3288,95.901436,2.2738993,490.67297,104.44687,14.703607,490.7218,108.5372,14.824724,490.8095,112.7843,14.848616,489.77817,94.061676,29.160763,489.6839,90.99561,29.229528,489.40897,87.94174,29.116198,484.58618,123.8115,76.32618,483.60065,90.43134,145.30414,471.36533,106.43357,22.838003,470.94147,92.48435,42.596962,444.14883,148.85844,53.632103,438.6958,78.01462,183.73149,530.29315,147.22913,-28.006496,517.2998,57.90159,179.95016,582.26825,121.28603,-11.289598,577.93024,62.790424,173.91147,595.62317,114.70615,-37.425472,594.15063,65.28562,157.74164,594.9173,112.22622,-17.359497,593.4937,73.29812,160.6273,591.6451,113.03952,-9.040427,588.93225,74.858475,170.34212,294.93698,135.33597,-59.727745,290.3562,87.317184,59.963707,172.79286,140.71666,-101.28374,168.66336,90.284164,35.072536,58.883305,157.79442,-45.28359,50.93188,102.6402,98.89414,45.207565,164.68109,-46.709137,34.097942,115.239784,97.18808,20.734465,145.99258,-174.18195,14.645292,71.539154,-9.586254
burepees_upr (11).PNG,burpees_up,378.13422,84.60061,-116.306015,385.1515,89.91114,-111.405,385.4218,92.65212,-111.29629,385.70966,95.51883,-111.310555,384.1697,83.638016,-98.1899,384.04498,81.75195,-98.124306,383.75757,79.93279,-98.28139,382.6374,104.38265,-77.44107,380.75626,83.46321,-17.177698,371.96234,92.5388,-105.80481,371.05847,84.060646,-87.8561,355.8658,129.01944,-124.65397,347.71207,76.87049,-15.23711,421.49445,115.4612,-222.55095,411.79755,58.328587,-44.347076,479.22943,93.501236,-250.86111,466.75833,43.103004,-87.807686,495.51437,89.66015,-282.93494,481.24344,39.319855,-111.68279,492.30746,85.96417,-269.989,483.6896,44.51209,-111.67232,486.4978,85.86332,-250.63382,479.45013,48.621433,-94.03133,233.14487,131.62735,-37.56034,230.56538,95.752174,37.83786,139.18228,128.50085,-40.654724,144.5483,99.083626,32.933464,59.51662,126.34396,23.500328,75.0366,110.501205,105.90841,51.4434,129.63187,27.139591,66.68566,117.83613,110.527885,23.782494,113.3893,-46.113113,44.024548,97.69237,51.713978
burepees_upr (12).PNG,burpees_up,457.3426,107.55988,-91.75619,466.2432,112.08556,-79.12915,467.42477,115.60529,-78.998726,468.6347,119.27143,-79.05248,462.55966,103.08834,-67.698875,461.45395,100.27727,-67.62409,460.17908,97.5685,-67.74843,464.78192,130.57933,-25.632175,454.05225,101.01477,25.501528,450.7073,119.788445,-75.4453,446.34207,107.57806,-60.172424,429.62723,167.31004,-67.01596,411.66898,100.34053,32.99857,512.74677,149.34789,-159.21837,488.10046,69.102715,3.5329337,569.5413,117.21966,-155.764,549.5876,46.56051,-39.689175,584.053,110.97701,-185.8821,564.69763,42.36484,-59.703506,581.29004,107.43379,-161.63055,565.824,46.768784,-57.788197,576.12427,107.872475,-151.85901,561.82837,51.236805,-44.95197,278.90976,181.31134,-33.145275,271.79523,133.1855,33.51334,159.53131,180.26958,-46.42347,157.2239,140.52208,10.267823,58.99556,180.79192,42.435863,62.96888,152.23051,111.70191,48.759598,182.85606,46.59313,53.39397,159.97806,116.15904,16.500055,176.6886,-51.10513,20.397596,144.56386,22.50437
burepees_upr (13).PNG,burpees_up,391.24734,96.08735,-123.166084,399.08307,100.932,-118.21428,399.4906,103.73217,-118.10589,399.8995,106.67046,-118.13018,397.7843,94.27146,-107.52801,397.555,92.10649,-107.484314,397.16037,90.00189,-107.63634,396.71463,114.999405,-81.20604,393.73807,92.4946,-31.562176,384.9668,104.11893,-110.99706,383.6753,95.12168,-96.208176,366.99796,140.00438,-119.957565,360.39093,83.73919,-29.84994,430.8832,134.52623,-221.25401,425.89514,66.26362,-70.01617,489.4741,118.588776,-259.79233,482.16174,52.1614,-118.55246,505.26456,116.35049,-292.62958,496.69415,48.689426,-145.27933,503.76813,111.70542,-279.59854,499.17822,54.851414,-145.1171,497.47327,110.46825,-259.91296,494.3216,59.517006,-125.222046,239.52922,134.85718,-30.574175,239.08014,96.82696,30.899216,142.1423,128.31233,-28.114672,152.28629,101.08107,32.341976,61.149387,122.203125,35.800926,76.12198,106.46641,92.954475,53.16462,123.504906,39.198338,66.77403,112.33094,95.85563,25.96364,112.0559,-34.316452,45.14312,94.530785,30.511627
burepees_upr (14).PNG,burpees_up,524.754,85.31617,-308.3091,535.24316,93.10366,-287.63724,535.0439,98.359505,-287.76312,534.9349,103.7171,-287.9369,535.6089,79.13151,-285.4191,535.8249,74.08195,-285.20166,535.9691,69.05056,-285.17188,526.8653,112.62017,-159.18912,528.65826,64.323364,-153.34093,511.22888,96.121765,-260.43857,511.9889,76.65019,-258.65137,455.49545,149.35696,-66.54701,458.16028,34.362644,-88.25091,376.8472,176.03064,-25.628475,380.56302,12.997034,-111.38313,301.09515,188.35867,-166.6358,306.6953,6.3433013,-314.77405,275.2577,195.75737,-203.88792,279.8426,-0.3299285,-369.94168,275.84735,186.64758,-239.95636,282.58673,12.962301,-404.48203,284.0558,178.79652,-183.22128,290.59497,20.66047,-334.13712,288.6942,125.18999,7.793251,288.02197,60.070255,-6.9987717,169.33023,118.29239,42.816833,182.97856,60.47366,-77.15137,62.344727,112.52833,238.25793,76.7198,74.10354,150.89487,50.480434,108.16578,248.10071,65.837906,79.33157,163.04297,10.299341,113.311485,114.10788,25.630583,79.37092,17.662525
burepees_upr (15).PNG,burpees_up,531.6371,132.82687,-133.60902,543.07904,140.69012,-125.26658,543.17365,145.62709,-125.22902,543.3785,150.71506,-125.17595,542.8637,127.63054,-122.016685,542.9682,122.88699,-122.00772,542.9904,118.14816,-122.08803,536.98346,159.95515,-67.49924,537.0074,114.79496,-49.160328,518.76874,143.4965,-111.07295,518.633,125.64496,-105.55552,469.36057,198.52711,-34.977722,469.87817,83.21519,-35.562298,398.3124,232.99712,-30.266264,392.15833,61.664944,-28.317087,317.35287,244.56546,-62.206894,311.6754,50.5746,-70.93273,292.3263,252.16345,-72.35574,286.2099,41.385387,-85.08546,290.76297,241.16902,-94.18586,283.5541,54.246845,-114.172485,298.61432,233.98785,-69.56496,291.0176,64.97888,-83.17432,298.79303,171.4301,1.5810504,300.47678,108.1502,-1.2651651,173.844,166.26445,3.7730265,180.95158,108.51369,-3.4835212,76.86384,164.90681,89.75918,82.95759,114.83825,107.3991,69.03041,158.94876,93.32269,74.01839,119.02846,111.9008,23.008648,170.26138,5.568765,30.018166,115.055016,21.737158
burepees_upr (16).PNG,burpees_up,497.2553,131.25653,-120.906876,508.54373,137.24693,-113.80403,509.00537,141.7426,-113.803696,509.56213,146.37067,-113.7597,507.37415,125.16879,-111.36386,507.11743,120.70579,-111.376724,506.78607,116.24015,-111.52659,504.56216,154.3788,-59.501865,501.3116,112.57293,-44.38927,486.2909,141.44046,-98.699265,484.9001,124.88126,-94.11854,440.35056,194.22342,-34.311665,438.08932,84.67123,-28.304615,368.05994,219.81728,-16.76538,364.66068,62.58188,-20.228682,296.1055,222.40855,-58.391403,288.57477,59.058132,-61.221794,272.30072,226.50854,-74.86079,262.7348,52.99052,-76.1894,272.04745,215.89796,-94.71651,262.00668,66.083145,-101.96832,280.48233,210.06026,-65.583206,270.64124,74.60866,-71.947044,277.0436,171.36389,-7.0794997,278.0078,111.042984,7.553512,156.92723,167.13795,-10.880611,160.86516,107.13773,-0.1041338,56.355984,167.14178,71.72457,59.46403,110.24279,94.51239,47.039124,165.31097,74.645325,47.95547,114.88047,97.50007,9.269167,160.90839,-4.3449154,14.9575205,103.42872,13.503949
burepees_upr (17).PNG,burpees_up,511.35217,130.01292,-259.2338,522.7182,135.84534,-247.14081,523.2277,140.4208,-247.09734,523.8348,145.1374,-247.01839,521.4075,123.05468,-246.58153,521.106,118.43577,-246.57997,520.73444,113.81519,-246.79758,518.5078,153.56152,-152.86113,514.80194,109.5852,-146.9513,500.06894,140.67044,-221.79056,498.59918,123.52394,-219.91602,447.66214,193.03896,-82.83178,451.9095,80.19456,-82.41123,367.7956,215.33054,-44.957508,380.46185,53.73204,-39.441357,294.3267,225.2571,-140.52188,302.96332,50.077232,-124.43665,270.15192,231.6756,-172.0737,276.9249,44.39547,-151.59407,270.8023,223.13496,-203.88335,276.6937,56.940197,-187.89436,279.0339,215.9871,-154.65161,285.5643,64.136475,-139.35428,286.34256,166.8092,0.762034,288.11655,105.62913,-0.3911521,167.63513,161.25455,22.293074,173.34343,104.66159,27.948711,58.34902,155.98396,146.2669,70.92333,103.01316,195.45966,46.817364,149.5137,150.68913,59.745842,105.9913,203.30975,12.378446,162.85191,33.097668,25.378647,103.038155,88.68436
